country,satisfaction,sex,age,immigrant,children,income_level,education,god_importance,praying_frequency,ethics_score,voter
IND,3,Female,16,Not immigrant,0,3,3,3,4,6.4,1
IND,6,Male,56,Not immigrant,2,7,2,5,2,6.11,2
IND,9,Male,51,Not immigrant,2,8,6,8,2,5.52,3
IND,7,Male,61,Not immigrant,3,9,0,5,1,4.24,2
IND,7,Female,69,Not immigrant,2,1,2,5,4,6.4,3
IND,9,Male,17,Not immigrant,0,3,6,9,1,5.52,3
IND,8,Female,27,Not immigrant,2,7,6,8,1,6.3,1
IND,10,Male,17,Not immigrant,0,3,3,6,3,4.08,3
IND,6,Female,43,Not immigrant,2,5,7,6,2,6.0,3
IND,5,Female,18,Not immigrant,0,5,3,10,3,8.38,0
IND,10,Male,62,Not immigrant,3,5,6,10,4,6.4,0
IND,5,Female,19,Not immigrant,0,5,4,10,1,5.44,0
IND,8,Male,30,Not immigrant,0,8,6,6,3,1.28,1
IND,8,Male,36,Not immigrant,2,4,6,8,2,4.72,3
IND,10,Male,39,Not immigrant,4,8,3,10,1,6.48,3
IND,4,Male,63,Not immigrant,1,4,0,3,2,4.72,3
IND,8,Male,33,Not immigrant,2,3,2,8,2,5.6,3
IND,8,Male,40,Not immigrant,2,7,6,10,1,5.68,3
IND,10,Male,16,Not immigrant,0,3,6,10,3,4.96,3
IND,9,Female,50,Not immigrant,2,8,7,8,1,6.28,2
IND,9,Male,17,Not immigrant,0,3,2,7,2,4.72,3
IND,5,Male,16,Not immigrant,0,6,2,6,3,7.04,0
IND,8,Male,41,Not immigrant,1,2,0,3,1,4.56,3
IND,8,Male,23,Not immigrant,0,7,6,9,3,2.72,2
IND,10,Male,34,Not immigrant,2,5,3,10,1,5.76,3
IND,1,Male,42,Not immigrant,0,1,3,1,3,5.68,3
IND,7,Male,71,Not immigrant,3,4,2,9,4,5.92,3
IND,10,Male,55,Not immigrant,1,4,3,9,3,5.63,3
IND,8,Male,76,Not immigrant,3,6,0,4,4,8.38,3
IND,5,Male,39,Not immigrant,1,3,3,4,1,3.92,1
IND,10,Female,28,Not immigrant,2,4,3,10,3,6.33,3
IND,10,Female,20,Not immigrant,0,6,6,10,3,6.4,0
IND,5,Female,61,Not immigrant,3,4,0,10,1,5.35,2
IND,6,Female,70,Not immigrant,3,6,0,10,1,5.52,3
IND,9,Female,24,Not immigrant,1,6,4,6,2,6.24,3
IND,10,Male,18,Not immigrant,0,4,4,10,3,6.08,3
IND,8,Male,46,Not immigrant,0,4,0,7,2,4.34,2
IND,9,Female,27,Not immigrant,2,3,3,8,2,5.44,3
IND,10,Female,16,Not immigrant,0,7,3,7,3,5.44,0
IND,6,Male,16,Not immigrant,0,4,3,9,2,7.34,0
IND,3,Male,33,Not immigrant,0,1,3,5,1,5.12,3
IND,7,Male,43,Not immigrant,0,9,3,7,4,2.08,3
IND,9,Male,75,Not immigrant,0,4,1,10,3,2.8,3
IND,9,Male,17,Not immigrant,0,6,4,9,1,5.34,0
IND,7,Female,54,Not immigrant,3,5,0,10,3,5.44,3
IND,5,Female,16,Not immigrant,0,7,3,7,2,5.53,0
IND,1,Male,17,Not immigrant,0,1,3,2,1,4.8,1
IND,6,Female,44,Not immigrant,2,3,0,9,3,6.2,2
IND,10,Male,39,Not immigrant,2,3,3,8,3,5.44,3
IND,8,Male,25,Not immigrant,0,3,3,8,2,4.0,2
IND,8,Male,20,Not immigrant,0,2,3,9,1,5.36,3
IND,10,Male,73,Not immigrant,6,6,0,9,3,1.36,3
IND,4,Female,39,Not immigrant,2,4,1,5,1,4.32,2
IND,6,Female,45,Not immigrant,2,6,3,10,1,6.48,3
IND,1,Male,17,Not immigrant,0,2,3,2,4,4.88,1
IND,5,Male,16,Not immigrant,0,3,3,10,2,5.36,0
IND,7,Male,45,Not immigrant,3,7,6,9,1,6.33,3
IND,8,Male,68,Not immigrant,2,6,2,10,4,6.68,1
IND,8,Female,40,Not immigrant,2,4,0,10,2,6.37,3
IND,7,Male,16,Not immigrant,0,5,3,8,4,7.44,3
IND,3,Female,17,Not immigrant,0,8,3,1,1,5.2,1
IND,10,Female,17,Not immigrant,0,7,3,6,4,6.24,0
IND,7,Male,56,Not immigrant,2,9,2,8,3,5.36,3
IND,5,Female,22,Not immigrant,0,2,6,3,2,4.24,1
IND,10,Male,23,Not immigrant,0,3,3,8,1,5.6,1
IND,5,Female,44,Not immigrant,2,7,3,10,1,5.84,3
IND,8,Male,66,Not immigrant,2,6,0,7,3,6.24,3
IND,9,Male,16,Not immigrant,0,3,3,8,4,5.2,1
IND,10,Male,48,Not immigrant,2,7,3,6,3,6.8,3
IND,5,Male,52,Not immigrant,2,8,3,10,1,5.68,3
IND,6,Male,17,Not immigrant,0,2,3,2,1,5.2,3
IND,6,Male,50,Not immigrant,3,3,3,10,1,6.4,3
IND,10,Female,31,Not immigrant,2,4,6,10,1,6.71,1
IND,10,Male,17,Not immigrant,0,2,6,9,3,4.68,3
IND,6,Female,24,Not immigrant,0,1,4,9,4,4.0,2
IND,6,Male,39,Not immigrant,0,8,2,7,1,6.24,3
IND,5,Female,53,Not immigrant,3,3,0,10,1,4.81,2
IND,10,Female,33,Not immigrant,2,6,4,10,4,6.4,3
IND,9,Female,63,Not immigrant,2,3,3,9,3,5.6,3
IND,6,Female,43,Not immigrant,2,3,1,4,1,6.12,3
IND,8,Female,26,Not immigrant,0,3,6,8,4,5.12,3
IND,6,Female,16,Not immigrant,0,6,3,10,1,6.24,1
IND,9,Male,20,Not immigrant,0,5,6,9,1,6.4,3
IND,10,Male,22,Not immigrant,0,6,6,10,3,5.68,1
IND,10,Male,54,Not immigrant,3,3,1,2,1,5.76,2
IND,7,Male,33,Not immigrant,1,6,6,3,4,4.72,3
IND,10,Female,34,Not immigrant,2,5,2,7,2,6.16,3
IND,4,Male,74,Not immigrant,2,2,0,3,4,4.96,3
IND,9,Female,16,Not immigrant,0,8,3,9,3,5.68,1
IND,5,Male,22,Not immigrant,0,4,3,10,3,4.4,3
IND,9,Female,72,Not immigrant,0,1,0,9,1,7.07,3
IND,3,Male,17,Not immigrant,0,6,3,5,3,4.32,1
IND,8,Female,16,Not immigrant,0,4,3,8,4,4.88,1
IND,10,Male,50,Not immigrant,2,3,3,10,1,6.72,3
IND,5,Female,21,Not immigrant,0,5,6,6,2,7.28,1
IND,8,Male,72,Not immigrant,3,5,3,6,1,6.2,1
IND,7,Female,42,Not immigrant,4,6,3,10,2,5.44,3
IND,9,Female,28,Not immigrant,3,9,6,10,1,6.51,3
IND,10,Male,55,Not immigrant,1,5,3,10,1,6.4,3
IND,8,Female,76,Not immigrant,5,5,0,8,1,5.84,3
IND,3,Male,23,Not immigrant,0,6,3,6,3,6.0,3
IND,9,Female,37,Not immigrant,0,8,3,8,1,5.04,2
IND,10,Male,70,Not immigrant,0,2,0,2,4,4.72,3
IND,8,Female,70,Not immigrant,1,8,3,10,2,4.56,2
IND,3,Male,53,Not immigrant,5,1,3,2,1,5.92,1
IND,4,Female,42,Not immigrant,4,3,1,1,3,4.37,3
IND,8,Male,35,Not immigrant,2,3,2,8,3,4.24,2
IND,8,Male,60,Not immigrant,2,4,0,5,1,4.0,1
IND,10,Male,65,Not immigrant,3,4,2,7,2,5.52,3
IND,1,Female,60,Not immigrant,2,7,1,10,3,6.96,3
IND,10,Male,46,Not immigrant,3,10,3,9,3,5.76,3
IND,7,Male,40,Not immigrant,2,7,6,1,3,4.96,3
IND,5,Female,46,Not immigrant,2,5,4,10,1,6.4,3
IND,7,Female,43,Not immigrant,2,8,3,10,1,5.78,3
IND,8,Female,52,Not immigrant,6,8,0,10,1,6.96,3
IND,4,Female,36,Not immigrant,2,2,2,3,1,4.24,3
IND,10,Male,16,Not immigrant,0,3,3,10,3,4.96,0
IND,10,Male,25,Not immigrant,2,8,3,7,2,4.0,2
IND,10,Female,75,Not immigrant,4,8,0,10,1,6.4,3
IND,8,Male,30,Not immigrant,2,7,3,9,1,4.8,2
IND,6,Female,17,Not immigrant,0,5,6,10,1,5.92,3
IND,8,Female,55,Not immigrant,4,7,0,10,1,4.93,2
IND,10,Female,42,Not immigrant,2,7,1,10,1,6.24,3
IND,6,Female,32,Not immigrant,1,7,3,7,3,4.96,3
IND,4,Female,47,Not immigrant,2,1,2,10,1,6.02,2
IND,9,Male,30,Not immigrant,2,3,3,8,2,4.64,3
IND,10,Female,40,Not immigrant,2,5,0,10,3,6.62,3
IND,8,Male,44,Not immigrant,2,4,1,8,4,4.72,3
IND,8,Male,18,Not immigrant,0,8,3,7,3,5.28,1
IND,8,Female,50,Not immigrant,2,6,1,6,3,6.64,3
IND,8,Female,34,Not immigrant,2,5,0,10,1,7.5,2
IND,7,Male,25,Not immigrant,1,8,6,8,2,2.32,3
IND,10,Male,18,Not immigrant,0,3,4,1,4,7.84,0
IND,4,Female,50,Not immigrant,2,3,0,2,1,3.84,3
IND,8,Male,17,Not immigrant,0,4,3,7,3,4.6,1
IND,10,Female,45,Not immigrant,3,7,6,10,1,6.4,3
IND,9,Male,17,Not immigrant,0,10,4,10,2,5.36,0
IND,8,Female,35,Not immigrant,2,3,2,10,1,6.4,3
IND,3,Female,34,Not immigrant,3,7,3,10,1,5.17,2
IND,4,Female,50,Not immigrant,3,8,3,9,1,6.0,2
IND,9,Male,40,Not immigrant,2,3,3,8,2,4.96,3
IND,9,Female,45,Not immigrant,1,7,3,9,3,6.56,3
IND,2,Male,46,Not immigrant,1,4,0,4,2,4.96,1
IND,7,Female,58,Not immigrant,3,7,1,3,1,5.92,3
IND,10,Female,70,Not immigrant,2,2,0,10,3,5.17,3
IND,5,Male,24,Not immigrant,0,7,6,10,2,6.08,1
IND,10,Male,35,Not immigrant,3,5,2,8,1,5.72,3
IND,10,Female,52,Not immigrant,3,9,3,10,2,5.68,3
IND,7,Male,43,Not immigrant,2,8,6,8,3,2.8,3
IND,8,Male,16,Not immigrant,0,3,3,8,4,5.09,1
IND,2,Female,34,Not immigrant,2,2,0,3,4,4.56,3
IND,6,Female,32,Not immigrant,3,10,3,10,1,4.96,2
IND,8,Male,46,Not immigrant,2,8,7,10,3,5.12,3
IND,9,Male,45,Not immigrant,2,9,2,9,3,5.84,3
IND,10,Male,54,Not immigrant,2,7,6,6,4,6.56,3
IND,10,Female,34,Not immigrant,6,4,0,10,1,6.4,3
IND,10,Male,16,Not immigrant,0,5,4,10,1,6.4,3
IND,5,Female,71,Not immigrant,5,6,1,10,1,6.08,3
IND,9,Female,38,Not immigrant,2,7,3,10,1,6.2,3
IND,7,Female,35,Not immigrant,2,5,3,10,1,4.64,2
IND,4,Female,18,Not immigrant,0,5,3,6,1,3.6,1
IND,9,Male,16,Not immigrant,0,2,3,8,3,5.28,0
IND,7,Female,57,Not immigrant,2,8,0,8,1,6.03,3
IND,7,Female,17,Not immigrant,0,8,4,6,2,3.2,2
IND,2,Female,47,Not immigrant,1,3,3,2,3,3.2,3
IND,10,Male,35,Not immigrant,2,8,3,10,1,6.4,1
IND,6,Female,32,Not immigrant,1,5,1,8,3,4.48,2
IND,10,Female,16,Not immigrant,0,3,3,8,3,4.96,0
IND,10,Female,17,Not immigrant,0,4,6,10,2,6.4,3
IND,10,Female,30,Not immigrant,1,7,6,6,2,1.76,3
IND,6,Female,53,Not immigrant,1,2,2,3,4,4.4,3
IND,5,Female,44,Not immigrant,1,7,0,9,4,4.96,2
IND,10,Female,16,Not immigrant,0,5,6,10,1,6.0,1
IND,4,Male,45,Not immigrant,2,2,8,3,4,3.76,3
IND,3,Male,44,Not immigrant,3,8,4,4,1,4.96,1
IND,7,Male,18,Not immigrant,0,7,3,10,4,2.48,1
IND,10,Male,17,Not immigrant,0,8,3,10,1,6.4,0
IND,6,Male,20,Not immigrant,0,5,6,6,1,6.24,3
IND,7,Male,17,Not immigrant,0,4,3,8,4,4.1,0
IND,3,Female,44,Not immigrant,1,4,3,10,3,6.56,3
IND,1,Female,24,Not immigrant,2,7,3,8,1,5.28,3
IND,5,Male,67,Not immigrant,3,7,2,5,3,6.08,3
IND,7,Female,22,Not immigrant,0,6,3,8,2,5.36,2
IND,8,Female,17,Not immigrant,0,6,3,10,1,5.84,3
IND,5,Male,28,Not immigrant,0,5,6,10,2,7.2,3
IND,9,Male,48,Not immigrant,2,3,3,6,2,5.04,3
IND,4,Female,16,Not immigrant,0,4,2,7,3,4.76,0
IND,8,Male,57,Not immigrant,0,4,1,8,3,4.96,2
IND,7,Male,19,Not immigrant,0,5,6,7,4,4.8,1
IND,6,Female,23,Not immigrant,1,5,1,10,1,4.81,1
IND,8,Female,48,Not immigrant,2,5,3,5,3,6.96,3
IND,6,Female,30,Not immigrant,3,9,3,9,3,6.08,3
IND,7,Female,25,Not immigrant,2,10,2,8,2,5.68,2
IND,7,Male,48,Not immigrant,2,5,3,10,2,5.68,3
IND,8,Female,22,Not immigrant,0,6,7,10,1,6.4,3
IND,3,Female,28,Not immigrant,2,4,2,5,1,5.76,3
IND,8,Male,24,Not immigrant,0,3,6,8,3,5.06,2
IND,6,Male,61,Not immigrant,2,5,0,5,2,5.68,2
IND,7,Female,29,Not immigrant,1,5,3,10,1,5.8,3
IND,6,Female,45,Not immigrant,2,10,0,10,1,5.44,2
IND,10,Male,34,Not immigrant,2,3,3,10,3,6.72,3
IND,10,Male,16,Not immigrant,0,8,3,9,1,6.84,0
IND,10,Female,18,Not immigrant,0,5,3,7,3,6.58,0
IND,9,Male,31,Not immigrant,2,7,3,10,2,5.68,3
IND,8,Female,31,Not immigrant,0,7,3,3,1,4.96,3
IND,10,Female,17,Not immigrant,0,7,3,10,1,5.68,0
IND,10,Male,16,Not immigrant,0,5,4,9,2,6.4,1
IND,8,Male,47,Not immigrant,2,8,7,8,2,5.95,3
IND,10,Male,27,Not immigrant,0,3,6,6,3,6.4,3
IND,5,Female,16,Not immigrant,0,4,2,6,1,6.8,0
IND,6,Male,16,Not immigrant,0,8,3,8,1,4.64,0
IND,8,Female,37,Not immigrant,2,7,2,10,1,5.27,3
IND,7,Male,23,Not immigrant,0,7,6,6,3,6.4,0
IND,8,Male,57,Not immigrant,2,4,1,8,3,3.68,2
IND,10,Male,40,Not immigrant,2,6,7,10,2,5.36,2
IND,8,Female,16,Not immigrant,0,5,3,10,1,6.4,0
IND,8,Female,50,Not immigrant,3,5,0,6,1,5.68,2
IND,9,Female,17,Not immigrant,0,5,3,9,1,6.16,3
IND,7,Female,46,Not immigrant,3,5,0,10,1,5.02,3
IND,8,Male,41,Not immigrant,2,2,2,7,3,4.34,2
IND,7,Female,22,Not immigrant,0,4,6,8,1,6.88,2
IND,7,Male,43,Not immigrant,2,2,3,6,4,4.64,3
IND,8,Female,16,Not immigrant,0,6,3,9,3,5.76,0
IND,8,Female,36,Not immigrant,1,8,3,9,3,6.16,3
IND,5,Male,25,Not immigrant,0,5,6,9,1,6.8,3
IND,7,Female,63,Not immigrant,3,6,0,9,1,5.84,2
IND,10,Male,28,Not immigrant,0,1,7,10,3,7.84,3
IND,9,Female,17,Not immigrant,0,4,3,10,3,5.68,0
IND,7,Male,17,Not immigrant,0,5,3,10,2,6.64,3
IND,6,Male,47,Not immigrant,2,4,1,7,1,7.43,3
IND,9,Female,46,Not immigrant,2,5,3,10,1,6.4,3
IND,8,Female,67,Not immigrant,4,10,1,10,2,5.44,3
IND,8,Male,57,Not immigrant,2,6,3,7,2,5.95,3
IND,8,Female,19,Not immigrant,0,8,3,8,2,6.64,3
IND,10,Male,70,Not immigrant,3,2,0,10,3,5.6,3
IND,7,Female,16,Not immigrant,0,9,3,8,1,4.0,0
IND,8,Male,51,Not immigrant,1,5,3,9,1,4.76,2
IND,8,Male,32,Not immigrant,0,9,0,10,1,6.96,3
IND,7,Female,48,Not immigrant,3,5,0,10,1,6.08,3
IND,5,Female,31,Not immigrant,2,5,2,4,2,5.44,3
IND,8,Male,66,Not immigrant,4,6,6,10,1,5.84,3
IND,5,Female,16,Not immigrant,0,5,3,10,2,6.0,0
IND,10,Male,16,Not immigrant,0,4,3,10,3,5.68,0
IND,10,Female,34,Not immigrant,3,9,3,10,3,6.4,1
IND,10,Female,46,Not immigrant,2,8,0,10,1,5.76,3
IND,5,Female,30,Not immigrant,3,6,2,4,2,6.0,3
IND,1,Female,17,Not immigrant,0,4,2,7,3,6.8,0
IND,10,Male,18,Not immigrant,0,3,3,7,3,4.08,0
IND,6,Male,32,Not immigrant,2,4,1,5,4,6.39,3
IND,9,Female,16,Not immigrant,0,7,3,3,3,7.36,0
IND,6,Female,54,Not immigrant,1,8,2,10,2,6.45,3
IND,8,Male,28,Not immigrant,1,5,7,1,1,3.92,3
IND,7,Male,43,Not immigrant,2,5,3,7,3,5.68,3
IND,10,Female,30,Not immigrant,2,5,1,10,3,6.0,3
IND,10,Male,69,Not immigrant,3,7,0,8,4,4.88,3
IND,8,Female,68,Not immigrant,4,5,0,10,1,5.8,3
IND,10,Male,56,Not immigrant,1,8,3,10,1,5.92,3
IND,7,Male,52,Not immigrant,3,5,0,8,1,4.48,3
IND,10,Male,23,Not immigrant,0,9,6,10,1,5.52,1
IND,10,Male,41,Not immigrant,2,6,2,9,1,3.68,3
IND,10,Female,28,Not immigrant,2,4,3,10,2,5.68,3
IND,8,Female,53,Not immigrant,3,7,1,10,1,5.95,3
IND,10,Male,33,Not immigrant,2,5,3,1,1,5.2,3
IND,10,Female,59,Not immigrant,5,3,0,9,1,6.39,3
IND,5,Male,16,Not immigrant,0,8,3,10,1,5.27,1
IND,10,Male,54,Not immigrant,2,3,0,9,2,6.08,2
IND,10,Female,50,Not immigrant,2,5,0,10,3,5.68,3
IND,9,Female,39,Not immigrant,2,8,0,9,1,6.69,1
IND,10,Female,40,Not immigrant,4,5,2,10,1,5.52,3
IND,6,Male,24,Not immigrant,0,4,6,3,3,5.44,3
IND,10,Male,38,Not immigrant,2,8,6,10,1,4.88,3
IND,4,Female,16,Not immigrant,0,8,3,7,1,7.36,0
IND,6,Male,60,Not immigrant,2,6,3,1,2,6.96,2
IND,10,Male,16,Not immigrant,0,4,3,1,1,5.68,1
IND,9,Female,62,Not immigrant,3,5,0,10,1,4.26,3
IND,8,Female,70,Not immigrant,2,7,0,10,1,6.4,1
IND,7,Female,17,Not immigrant,0,6,4,7,2,6.0,0
IND,10,Male,51,Not immigrant,2,8,6,8,1,6.96,1
IND,8,Male,35,Not immigrant,2,7,6,7,4,5.2,3
IND,8,Female,42,Not immigrant,3,7,3,9,2,6.24,3
IND,10,Female,35,Not immigrant,2,8,1,10,1,6.4,3
IND,10,Male,84,Not immigrant,4,3,1,10,1,6.96,3
IND,7,Male,40,Not immigrant,3,5,0,6,1,6.37,3
IND,6,Male,16,Not immigrant,0,5,3,10,2,6.85,0
IND,3,Female,27,Not immigrant,2,3,3,10,3,6.16,1
IND,9,Female,35,Not immigrant,2,5,0,1,1,5.44,1
IND,8,Female,28,Not immigrant,2,4,6,10,3,5.71,3
IND,3,Female,16,Not immigrant,0,2,2,8,1,6.72,0
IND,10,Male,55,Not immigrant,3,5,2,10,1,5.86,3
IND,10,Female,22,Not immigrant,0,4,6,9,2,6.28,1
IND,9,Male,25,Not immigrant,0,9,6,8,1,6.45,3
IND,10,Male,24,Not immigrant,0,5,6,6,2,6.24,3
IND,7,Female,16,Not immigrant,0,3,3,10,1,6.28,0
IND,3,Female,16,Not immigrant,0,3,3,10,1,7.04,0
IND,8,Female,21,Not immigrant,2,5,6,8,3,7.04,3
IND,6,Male,40,Not immigrant,2,3,0,8,4,5.02,3
USA,4,Female,43,Not immigrant,6,3,4,10,1,7.26,1
USA,10,Female,35,Not immigrant,5,5,2,3,1,6.84,1
USA,10,Female,48,Not immigrant,2,1,3,10,1,9.12,1
USA,8,Female,49,Not immigrant,3,1,3,10,1,7.71,1
USA,7,Female,20,Not immigrant,0,5,3,10,2,7.96,1
USA,10,Male,27,Not immigrant,0,1,3,1,4,7.21,0
USA,7,Male,41,Not immigrant,4,6,5,1,4,8.27,3
USA,10,Female,52,Not immigrant,3,10,5,10,1,5.91,1
USA,7,Female,24,Not immigrant,0,5,4,10,1,6.84,1
USA,10,Male,57,Not immigrant,0,1,2,10,4,1.64,3
USA,8,Female,45,Not immigrant,5,6,4,10,1,8.01,2
USA,10,Male,20,Not immigrant,0,5,3,10,1,7.03,1
USA,3,Female,31,Not immigrant,1,2,4,7,2,4.67,2
USA,5,Female,30,Not immigrant,0,5,4,10,2,7.71,1
USA,1,Female,27,Immigrant,1,1,4,6,2,8.02,3
USA,3,Female,28,Not immigrant,0,1,3,8,1,7.03,1
USA,9,Female,37,Not immigrant,2,8,4,10,2,7.46,3
USA,7,Female,51,Not immigrant,1,4,7,10,1,6.41,3
USA,9,Male,55,Immigrant,0,5,6,5,4,7.59,1
USA,5,Male,23,Not immigrant,0,1,3,10,3,7.28,1
USA,9,Female,30,Not immigrant,2,5,4,10,4,7.21,2
USA,5,Male,30,Immigrant,0,8,6,3,1,6.47,1
USA,7,Female,57,Not immigrant,4,1,3,10,1,8.58,3
USA,4,Female,38,Immigrant,0,7,3,6,4,5.23,1
USA,9,Male,28,Immigrant,0,5,4,1,4,6.84,1
USA,7,Male,37,Not immigrant,1,6,7,10,1,6.47,1
USA,8,Female,35,Not immigrant,1,2,3,10,1,6.84,2
USA,10,Female,29,Immigrant,0,4,4,10,2,5.54,1
USA,3,Female,34,Not immigrant,3,2,3,9,4,5.05,1
USA,8,Female,33,Not immigrant,0,5,4,10,1,6.53,2
USA,5,Male,35,Not immigrant,0,3,4,10,1,6.47,1
USA,6,Male,29,Not immigrant,0,5,4,4,2,6.66,2
USA,10,Male,27,Not immigrant,0,5,3,5,2,4.98,0
USA,7,Female,31,Not immigrant,1,3,4,1,4,8.27,1
USA,4,Male,22,Not immigrant,0,3,3,3,3,7.4,1
USA,9,Female,29,Not immigrant,2,6,3,10,1,7.46,1
USA,7,Female,60,Not immigrant,4,6,3,10,1,8.17,0
USA,5,Male,39,Not immigrant,0,5,5,5,4,5.36,1
USA,8,Male,40,Not immigrant,1,6,4,5,4,4.98,2
USA,4,Female,39,Not immigrant,3,3,3,8,1,7.71,3
USA,1,Female,24,Not immigrant,2,5,5,10,4,5.73,3
USA,5,Male,31,Not immigrant,4,5,5,5,1,4.98,0
USA,8,Male,65,Not immigrant,2,8,6,10,1,7.09,3
USA,5,Female,42,Not immigrant,4,5,3,5,2,6.28,2
USA,7,Female,23,Not immigrant,2,1,3,10,2,7.15,1
USA,9,Female,36,Not immigrant,2,5,7,7,2,7.65,3
USA,7,Female,53,Not immigrant,5,8,3,7,1,6.35,3
USA,7,Female,30,Not immigrant,3,5,3,5,1,4.98,0
USA,6,Female,18,Not immigrant,0,6,4,6,2,4.06,0
USA,7,Male,64,Not immigrant,2,4,3,8,1,7.09,1
USA,7,Female,52,Not immigrant,0,10,4,10,1,4.37,2
USA,3,Male,55,Not immigrant,0,8,4,10,1,6.28,2
USA,5,Male,32,Immigrant,5,1,4,10,1,6.59,1
USA,7,Male,34,Not immigrant,3,5,6,10,4,5.23,1
USA,7,Female,25,Not immigrant,2,5,3,5,1,4.98,1
USA,8,Male,36,Not immigrant,0,2,4,10,4,7.77,1
USA,8,Female,22,Not immigrant,0,6,3,5,2,8.2,1
USA,8,Female,27,Not immigrant,3,5,4,10,4,7.83,1
USA,5,Female,46,Not immigrant,4,6,4,8,2,6.84,1
USA,7,Female,24,Not immigrant,0,5,3,10,2,7.46,1
USA,9,Female,64,Not immigrant,4,1,5,10,2,5.54,3
USA,9,Male,34,Not immigrant,2,1,5,8,3,6.84,0
USA,7,Male,49,Not immigrant,0,5,3,8,1,7.21,1
USA,5,Female,24,Not immigrant,0,5,5,5,4,6.47,2
USA,9,Female,55,Not immigrant,0,4,3,8,1,8.51,1
USA,8,Female,29,Immigrant,3,5,3,10,1,6.22,1
USA,7,Male,49,Immigrant,3,5,8,7,1,7.21,3
USA,7,Female,18,Not immigrant,1,4,4,10,2,7.83,1
USA,5,Female,18,Not immigrant,1,5,3,5,4,6.41,1
USA,9,Female,19,Not immigrant,2,6,3,9,1,7.71,1
USA,5,Female,22,Not immigrant,1,1,4,10,1,7.46,2
USA,2,Male,63,Not immigrant,1,1,4,1,4,6.41,3
USA,5,Male,26,Immigrant,0,6,7,6,1,4.43,1
USA,9,Female,23,Immigrant,0,5,6,4,4,4.92,1
USA,10,Female,63,Not immigrant,4,1,3,1,4,4.98,1
USA,6,Male,28,Not immigrant,1,1,3,6,2,7.52,2
USA,8,Male,47,Not immigrant,2,5,5,8,2,7.34,1
USA,8,Female,43,Not immigrant,2,1,3,10,1,5.79,3
USA,8,Female,23,Not immigrant,0,7,3,10,1,6.72,1
USA,5,Female,34,Not immigrant,2,2,3,3,3,7.28,1
USA,4,Male,36,Not immigrant,3,1,4,1,4,5.6,3
USA,5,Female,21,Not immigrant,1,5,3,5,2,7.52,1
USA,6,Male,58,Not immigrant,0,6,3,10,1,5.48,3
USA,8,Male,22,Not immigrant,0,5,3,5,1,6.28,1
USA,9,Female,40,Not immigrant,5,6,3,10,1,7.34,2
USA,3,Female,39,Not immigrant,3,2,3,6,2,6.72,0
USA,9,Male,43,Not immigrant,5,3,4,10,2,8.02,3
USA,7,Female,34,Not immigrant,2,3,4,9,2,7.09,1
USA,10,Male,35,Not immigrant,3,5,4,10,1,8.27,0
USA,9,Female,71,Not immigrant,2,1,3,10,1,7.52,3
USA,7,Female,31,Not immigrant,1,3,3,10,1,6.9,2
USA,3,Female,33,Not immigrant,1,1,5,8,1,7.4,1
USA,3,Female,28,Not immigrant,0,3,6,3,2,8.7,1
USA,7,Female,43,Not immigrant,3,2,4,8,2,7.21,1
USA,4,Female,64,Not immigrant,0,4,3,10,1,8.45,1
USA,8,Male,44,Not immigrant,2,4,4,10,3,7.4,3
USA,8,Female,31,Not immigrant,5,2,3,7,4,5.73,1
USA,8,Female,24,Not immigrant,2,5,3,9,1,6.53,2
USA,10,Female,33,Immigrant,3,5,3,10,2,6.84,1
USA,8,Male,43,Not immigrant,1,4,2,10,2,6.72,1
USA,10,Male,42,Not immigrant,2,6,3,10,1,6.47,2
USA,8,Male,30,Not immigrant,2,7,4,1,4,6.22,1
USA,10,Female,89,Not immigrant,3,3,3,10,1,7.83,1
USA,3,Male,47,Not immigrant,0,3,3,1,2,8.33,2
USA,7,Male,33,Not immigrant,3,9,3,10,1,5.73,3
USA,6,Female,61,Not immigrant,2,7,3,3,4,7.96,1
USA,1,Male,46,Not immigrant,9,1,4,6,4,5.57,3
USA,10,Male,49,Not immigrant,3,5,4,10,1,6.66,3
USA,4,Female,42,Not immigrant,3,1,2,8,1,5.17,2
USA,5,Female,30,Not immigrant,1,4,3,9,3,4.61,1
USA,4,Male,26,Not immigrant,0,1,3,2,4,6.59,1
USA,2,Male,26,Not immigrant,0,3,3,10,4,6.78,1
USA,4,Female,18,Not immigrant,3,2,4,10,3,6.01,1
USA,7,Male,28,Not immigrant,0,4,5,1,4,8.51,2
USA,6,Male,51,Not immigrant,0,5,3,1,4,8.45,3
USA,10,Female,81,Not immigrant,3,1,3,10,1,4.61,3
USA,7,Male,34,Not immigrant,0,5,3,1,3,7.09,3
USA,8,Male,33,Not immigrant,0,5,5,10,2,8.45,1
USA,1,Male,39,Not immigrant,8,2,3,8,2,6.04,2
USA,7,Male,27,Not immigrant,0,3,4,4,2,6.53,1
USA,6,Female,28,Not immigrant,0,2,3,1,4,8.58,1
USA,7,Male,63,Not immigrant,3,7,6,9,2,8.02,3
USA,8,Male,30,Immigrant,2,4,5,10,2,6.97,1
USA,7,Female,30,Not immigrant,0,3,5,1,4,7.77,1
USA,10,Male,48,Not immigrant,0,3,8,10,1,5.85,3
USA,10,Female,58,Not immigrant,2,1,5,10,1,9.07,1
USA,3,Female,29,Not immigrant,2,4,5,1,4,5.85,1
